OBJECTID,PRE_DIR_TX,PRE_TYPE_T,NAME_TX,SUF_TYPE_T,SUF_DIR_TX,SUFFIX_TX,FULL_NAME,NEW_NM_ID
130749,,,COOLIDGE,ROAD,,,COOLIDGE RD,682221
130750,,,GRAND,STREET,,COURT,GRAND ST CT,710145
130751,,,GROVE,STREET,,TERRACE,GROVE ST TER,681387
130752,,,JOHN,STREET,,PLACE,JOHN ST PL,736229
130753,,,JUNE,STREET,,TERRACE,JUNE ST TER,612214
130754,,,MALDEN,STREET,,COMMON,MALDEN ST COMMON,765433
130755,,,MILL,STREET,,EXTENSION,MILL ST EXT,660143
130756,,,MORAN,COURT,,,MORAN CT,752276
130757,,,MORTON,COURT,,,MORTON CT,722173
130758,,,MOUNT PLEASANT,STREET,,,MOUNT PLEASANT ST,716178
130759,,,MOUNT VERNON,STREET,,,MOUNT VERNON ST,774260
130760,,,KERMIT,ROAD,,,KERMIT RD,605148
130761,,,APPLETON,ROAD,,,APPLETON RD,666193
130762,,,ABRAMSON,LANE,,,ABRAMSON LN,755029
130763,,,BROWN,SQUARE,,,BROWN SQ,822226
130764,,,LAKE,AVENUE,,,LAKE AVE,875189
130765,,,LAKE VIEW,STREET,,,LAKE VIEW ST,861228
130766,,,LAKESIDE,AVENUE,,,LAKESIDE AVE,655165
130767,,,LAKEWOOD,STREET,,,LAKEWOOD ST,650151
130768,,,LAMARTINE,STREET,,,LAMARTINE ST,743178
130769,,,LAMBERT,CIRCLE,,,LAMBERT CIR,681378
130770,,,LANCASTER,STREET,,,LANCASTER ST,742247
130771,,,LANESBORO,ROAD,,,LANESBORO RD,743449
130772,,,LANSING,AVENUE,,,LANSING AVE,697356
130773,,,LAPIERRE,STREET,,,LAPIERRE ST,798199
130774,,,LARAIA,STREET,,,LARAIA ST,807235
130775,,,LARKIN,STREET,,,LARKIN ST,780212
130776,,,LASELLE,AVENUE,,,LASELLE AVE,816307
130777,,,LAUF,STREET,,,LAUF ST,602265
130778,,,LAUREL,STREET,,,LAUREL ST,768230
130779,,,LAURELDALE,ROAD,,,LAURELDALE RD,573267
130780,,,LAURELWOOD,DRIVE,,,LAURELWOOD DR,662367
130781,,,LAURIER,STREET,,,LAURIER ST,621092
130782,,,LAVALLEE,TERRACE,,,LAVALLEE TER,614118
130783,,,LAWRENCE,STREET,,,LAWRENCE ST,732147
130894,,,BRYANT,STREET,,,BRYANT ST,742289
130895,,,ASHBURNHAM,ROAD,,,ASHBURNHAM RD,758315
130896,,,ASHLAND,STREET,,,ASHLAND ST,729215
130897,,,ASHLEY,STREET,,,ASHLEY ST,882118
130898,,,ASHMONT,AVENUE,,,ASHMONT AVE,742156
130899,,,ASHMORE,ROAD,,,ASHMORE RD,632257
130900,,,ASHTON,STREET,,,ASHTON ST,774283
130901,,,ASHWOOD,STREET,,,ASHWOOD ST,794161
130902,,,ASPINWALL,ROAD,,,ASPINWALL RD,719299
130903,,,ASSABET,LANE,,,ASSABET LN,541274
130904,,,ASSONET,STREET,,,ASSONET ST,748187
130905,,,ASSUMPTION,AVENUE,,,ASSUMPTION AVE,767392
130906,,,ASTER,PLACE,,,ASTER PL,668092
130907,,,ASTRID,AVENUE,,,ASTRID AVE,770129
130908,,,ASYLUM,STREET,,,ASYLUM ST,764212
130909,,,ATLANTA,STREET,,,ATLANTA ST,824236
130910,,,ATTLEBORO,STREET,,,ATTLEBORO ST,711111
130911,,,ATWATER,STREET,,,ATWATER ST,610252
130912,,,AUBURN,STREET,,,AUBURN ST,764252
130913,,,AUDUBON,ROAD,,,AUDUBON RD,655275
130914,,,AUGUSTA,STREET,,,AUGUSTA ST,802212
130915,,,AURILLA,STREET,,,AURILLA ST,804048
130916,,,AURORA,STREET,,,AURORA ST,803077
130917,,,AUSTIN,STREET,,,AUSTIN ST,717204
130918,,,AUTUMN,STREET,,,AUTUMN ST,643153
130919,,,AVALON,PLACE,,,AVALON PL,730224
130920,,,AVERY,STREET,,,AVERY ST,822144
130921,,,AVON,STREET,,,AVON ST,726106
130922,,,AYLESBURY,ROAD,,,AYLESBURY RD,652296
130923,,,AYRSHIRE,ROAD,,,AYRSHIRE RD,866212
130924,,,AZALEA,DRIVE,,,AZALEA DR,659377
130925,,,BAILEY,STREET,,,BAILEY ST,538269
130926,,,BAINRIDGE,ROAD,,,BAINRIDGE RD,546269
130927,,,BAKER,STREET,,,BAKER ST,642147
130928,,,BALDER,ROAD,,,BALDER RD,696313
130929,,,LEDGEWOOD,LANE,,,LEDGEWOOD LN,614306
130930,,,LEE,STREET,,,LEE ST,707243
130931,,,LEEDS,STREET,,,LEEDS ST,760371
130932,,,LENORA,STREET,,,LENORA ST,773087
130933,,,LENOX,STREET,,,LENOX ST,659260
130934,,,LEON,STREET,,,LEON ST,801171
130935,,,LEPANTO,STREET,,,LEPANTO ST,859171
130936,,,LESLIE,ROAD,,,LESLIE RD,678386
130937,,,LEWIS,STREET,,,LEWIS ST,718149
130938,,,LEXINGTON,STREET,,,LEXINGTON ST,750251
130939,,,LEYTON,ROAD,,,LEYTON RD,644343
130940,,,LIBERTY,STREET,,,LIBERTY ST,767237
130941,,,LINCOLN,STREET,,,LINCOLN ST,794311
130942,,,LINDA VISTA,STREET,,,LINDA VISTA ST,631100
130943,,,LINDEN,STREET,,,LINDEN ST,736223
130944,,,LINWOOD,STREET,,,LINWOOD ST,757245
130945,,,LISA,AVENUE,,,LISA AVE,608137
130946,,,LISCOMB,STREET,,,LISCOMB ST,819245
130947,,,LITCHFIELD,STREET,,,LITCHFIELD ST,696141
130948,,,LIVERMORE,STREET,,,LIVERMORE ST,781467
130949,,,LOCHWAN,AVENUE,,,LOCHWAN AVE,781106
131228,,,JERSEY,DRIVE,,,JERSEY DR,777477
131447,,,SANDRA,DRIVE,,,SANDRA DR,836101
131558,,,DRACUT,STREET,,,DRACUT ST,588132
